20	10
8	47	7	24	6	78	9	14	2	31	1	20	5	113	4	17	0	51	3	63	
4	51	5	105	3	35	9	75	0	13	8	66	6	59	7	64	2	36	1	50	
5	41	4	90	2	50	6	62	1	15	7	37	0	83	3	26	9	80	8	60	
1	101	5	90	0	71	3	65	2	78	7	41	8	24	6	48	9	76	4	72	
2	104	5	26	6	64	9	59	1	43	3	18	8	90	0	44	7	46	4	116	
1	7	4	64	0	115	2	35	9	12	8	39	5	33	3	92	7	99	6	10	
5	58	9	33	0	39	4	26	6	60	3	15	2	70	1	106	8	56	7	25	
5	11	9	43	8	11	7	84	4	22	6	51	3	49	0	92	1	45	2	34	
1	23	8	55	0	88	2	42	9	42	3	27	5	30	6	82	4	34	7	8	
4	115	3	24	6	85	5	70	2	110	8	68	1	91	9	90	7	39	0	54	
4	28	7	38	9	19	2	15	3	69	8	68	5	93	6	17	1	27	0	24	
8	69	5	29	1	72	7	67	2	27	3	90	6	94	9	95	4	36	0	51	
2	21	4	85	3	55	1	36	8	28	6	51	7	51	0	45	9	39	5	32	
0	85	8	61	3	17	7	115	5	21	2	60	4	104	6	63	1	12	9	80	
9	71	0	81	4	65	8	68	6	31	2	40	5	16	3	42	7	14	1	35	
3	101	2	14	5	45	0	49	7	74	4	60	8	89	1	55	6	54	9	17	
1	37	7	48	8	61	3	28	4	44	5	53	6	39	0	34	2	84	9	51	
1	53	7	46	2	14	0	47	8	58	6	16	3	22	9	39	5	7	4	105	
2	50	3	40	4	61	9	71	0	64	6	19	7	57	8	27	1	38	5	21	
1	66	0	72	5	65	3	59	9	15	7	56	8	36	2	97	6	80	4	18	
