10	10
1	21	6	71	9	14	8	44	7	16	2	19	0	69	4	21	3	55	5	142	
4	49	2	31	5	61	9	79	0	15	7	66	1	67	8	77	6	77	3	29	
3	54	2	74	8	44	1	19	4	92	9	50	7	60	6	54	0	83	5	37	
1	87	3	107	2	87	7	59	8	39	9	63	6	41	0	146	5	65	4	47	
2	135	0	26	5	24	6	114	7	43	1	49	4	135	9	60	3	9	8	79	
2	20	3	76	5	28	9	10	4	50	6	9	0	95	8	56	1	2	7	30	
3	16	2	25	0	39	1	153	9	43	8	37	6	26	5	59	4	28	7	43	
1	45	0	96	3	41	4	23	6	83	9	43	8	14	5	9	2	39	7	85	
4	56	2	32	8	66	5	33	3	23	7	13	1	15	6	64	9	39	0	78	
8	69	9	135	2	136	4	96	3	23	0	116	7	45	6	102	1	74	5	58	
